dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
kr-vs-kp,catboost_cal,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.9843587069864442,0.9986751388053589,0.1665209990323521,0.2402390195078503,0.1310343594704494,0.3989115268833971,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,catboost_cal,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.9739311783107404,0.9957247077896608,0.3063665790273867,0.4419935442569275,0.2255928520427189,0.3168766907873703,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,catboost_cal,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.9311783107403544,0.976200437552842,0.4958661695684841,0.7153836637810579,0.3105776066572312,0.2046162792887842,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,catboost_cal,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.7455683003128258,0.812388323789103,0.6442403954730735,0.9294424236893478,0.202423261230127,0.0768537790202801,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece;nll,
kr-vs-kp,hist_gbdt_cal,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.9937434827945776,0.9997668418621272,0.0246373160479758,0.0355441336832288,0.0103328018800759,0.4862501165899472,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.9906152241918664,0.9985422168762912,0.1248790224880622,0.1801623464545887,0.0983874580204119,0.4243558639950228,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,hist_gbdt_cal,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.9885297184567258,0.9973960376190848,0.2088971515623024,0.3013748846147638,0.1655336038250942,0.3738488847857406,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,hist_gbdt_cal,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.9666319082377476,0.9930466577761508,0.3595330262561914,0.5186965140156089,0.2560632078146355,0.2857395206897051,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,hist_gbdt_cal,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.8915537017726799,0.962348229305581,0.5352323590762893,0.7721770701626636,0.29477113136726,0.1799475882006042,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece;nll,
kr-vs-kp,hist_gbdt_cal,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.6861313868613139,0.7484920987718886,0.6606569040698711,0.9531264392306588,0.1511744583914977,0.0487191191518609,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece;nll,
kr-vs-kp,logreg_cal,linear,label_noise,0.0,train_only,True,low,True,ok,,0.967674661105318,0.992813499638278,0.1026459430829578,0.148086793053154,0.0162446347752483,0.444960959168199,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,label_noise,0.05,train_only,True,low,True,ok,,0.959332638164755,0.9912925241220616,0.1857514978608282,0.2679827648015138,0.0973886713085635,0.390979715465268,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,label_noise,0.1,train_only,True,low,True,ok,,0.9624608967674662,0.9906126611406008,0.2647461954499741,0.3819480232698979,0.1700256043246574,0.3424940380684294,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,logreg_cal,linear,label_noise,0.2,train_only,True,low,True,ok,,0.9551616266944736,0.988559997908114,0.3893868852686286,0.5617665283642502,0.2613432187261878,0.2684716410174982,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,logreg_cal,linear,label_noise,0.3,train_only,True,low,True,ok,,0.9416058394160584,0.981390929930532,0.509816998319796,0.7355104552368666,0.3314830776646993,0.1977779492840951,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,logreg_cal,linear,label_noise,0.4,train_only,True,low,True,ok,,0.7778936392075079,0.8786967549616924,0.6471847373249086,0.933690211077672,0.2485131266629364,0.0944182214618296,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece;nll,
kr-vs-kp,xgboost_cal,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.9906152241918664,0.999527146580202,0.0295845355276401,0.0426814626927297,0.0113383860793078,0.4833546689081702,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,xgboost_cal,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.986444212721585,0.9985247844921512,0.1210358697846173,0.1746178491079497,0.0890430340351034,0.427256344941085,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,xgboost_cal,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.959332638164755,0.9936611493170864,0.2341019986772062,0.3377377925538001,0.1544881392053719,0.3594623323784789,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,xgboost_cal,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.8967674661105318,0.9653618527137864,0.4082265877311239,0.5889464736787159,0.2106992848335206,0.2535679692960861,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece,
kr-vs-kp,xgboost_cal,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.794577685088634,0.879603238936973,0.5969421840863208,0.8612055286787618,0.222822135338419,0.1241217007199232,2237,catboost_cal,0.4860055133380243,True,utility_gap;ece;nll,
