model,dataset_id,shift_axis,rho,n_lambda,n_failed,max_lambda,base_seed
lightgbm_tuned,qsar-biodeg,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,satimage,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,satimage,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,segment,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,segment,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,spambase,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,spambase,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,splice,covariate_shift,0.4,6,0,0.4,42
lightgbm_tuned,splice,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,steel-plates-fault,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,steel-plates-fault,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,texture,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,texture,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,tic-tac-toe,covariate_shift,0.4,6,0,0.4,42
lightgbm_tuned,tic-tac-toe,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,vehicle,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,vehicle,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,vowel,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,vowel,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,wall-robot-navigation,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,wall-robot-navigation,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,wdbc,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,wdbc,label_noise,0.05,6,4,0.4,42
xgboost_tuned,GesturePhaseSegmentation,covariate_shift,0.0,6,5,0.4,42
xgboost_tuned,GesturePhaseSegmentation,label_noise,0.0,6,5,0.4,42
xgboost_tuned,MiceProtein,covariate_shift,0.05,6,4,0.4,42
xgboost_tuned,MiceProtein,label_noise,0.05,6,4,0.4,42
xgboost_tuned,PhishingWebsites,covariate_shift,0.4,6,0,0.4,42
xgboost_tuned,PhishingWebsites,label_noise,0.0,6,5,0.4,42
xgboost_tuned,analcatdata_authorship,covariate_shift,0.1,6,3,0.4,42
xgboost_tuned,analcatdata_authorship,label_noise,0.05,6,4,0.4,42
xgboost_tuned,breast-w,covariate_shift,0.1,6,3,0.4,42
xgboost_tuned,breast-w,label_noise,0.05,6,4,0.4,42
xgboost_tuned,car,covariate_shift,0.4,6,0,0.4,42
xgboost_tuned,car,label_noise,0.0,6,5,0.4,42
xgboost_tuned,churn,covariate_shift,0.05,6,4,0.4,42
xgboost_tuned,churn,label_noise,0.05,6,4,0.4,42
xgboost_tuned,climate-model-simulation-crashes,covariate_shift,0.3,6,1,0.4,42
xgboost_tuned,climate-model-simulation-crashes,label_noise,0.05,6,4,0.4,42
xgboost_tuned,cmc,covariate_shift,0.0,6,6,0.4,42
xgboost_tuned,cmc,label_noise,0.0,6,6,0.4,42
xgboost_tuned,cnae-9,covariate_shift,0.4,6,0,0.4,42
xgboost_tuned,cnae-9,label_noise,0.0,6,5,0.4,42
xgboost_tuned,credit-approval,covariate_shift,0.05,6,4,0.4,42
xgboost_tuned,credit-approval,label_noise,0.1,6,3,0.4,42
xgboost_tuned,credit-g,covariate_shift,0.4,6,0,0.4,42
xgboost_tuned,credit-g,label_noise,0.05,6,4,0.4,42
xgboost_tuned,diabetes,covariate_shift,0.0,6,6,0.4,42
xgboost_tuned,diabetes,label_noise,0.0,6,5,0.4,42
xgboost_tuned,dna,covariate_shift,0.4,6,0,0.4,42
xgboost_tuned,dna,label_noise,0.0,6,5,0.4,42
xgboost_tuned,dresses-sales,covariate_shift,0.0,6,6,0.4,42
xgboost_tuned,dresses-sales,label_noise,0.0,6,6,0.4,42
xgboost_tuned,eucalyptus,covariate_shift,0.0,6,6,0.4,42
xgboost_tuned,eucalyptus,label_noise,0.0,6,5,0.4,42
xgboost_tuned,first-order-theorem-proving,covariate_shift,0.0,6,5,0.4,42
xgboost_tuned,first-order-theorem-proving,label_noise,0.1,6,3,0.4,42
xgboost_tuned,ilpd,covariate_shift,0.0,6,6,0.4,42
xgboost_tuned,ilpd,label_noise,0.0,6,6,0.4,42
xgboost_tuned,kc1,covariate_shift,0.0,6,5,0.4,42
xgboost_tuned,kc1,label_noise,0.05,6,4,0.4,42
xgboost_tuned,kr-vs-kp,covariate_shift,0.4,6,0,0.4,42
xgboost_tuned,kr-vs-kp,label_noise,0.0,6,5,0.4,42
