aure,robust_fraction,abs_utility_area,abs_ece_radius,abs_auc_radius,self_ref_radius,auc_retention,utility_drop,admitted,rho_grid,model,dataset_id
0.05,0.3333333333333333,0.0064364927943601396,0.1,0.2,0.05,0.9175458890629393,0.14618189342198257,True,0.05,catboost,churn
0.05,0.3333333333333333,0.006659821646937708,0.05,0.2,0.05,0.9054246995240784,0.15156072284206595,True,0.05,catboost,churn
0.3,0.8333333333333334,0.03689785208069355,0.4,0.0,0.3,1.0366211962224552,-0.0068337641973158945,True,0.3,catboost,climate-model-simulation-crashes
0.1,0.5,0.013745266343407697,0.4,0.2,0.1,0.9687878787878788,0.03309523503473918,True,0.1,catboost,climate-model-simulation-crashes
0.2,0.6666666666666666,0.014945249240377637,0.4,0.2,0.2,0.9639630390143736,0.0391954735419741,True,0.2,catboost,climate-model-simulation-crashes
0.05,0.3333333333333333,0.009789848856353608,0.1,0.0,0.05,0.8816369359916052,0.12026228750205983,True,0.05,catboost,climate-model-simulation-crashes
0.0,0.16666666666666666,0.004999999999999995,0.1,0.0,0.0,0.836868686868687,0.16286246052532521,True,0.0,catboost,climate-model-simulation-crashes
0.0,0.16666666666666666,0.004999999999999995,0.1,0.0,0.0,0.8247433264887064,0.16684914686716815,True,0.0,catboost,climate-model-simulation-crashes
0.0,0.0,0.011150685594370399,0.0,0.0,0.05,0.9110365917479661,0.0825251111289452,False,0.0,catboost,cmc
0.0,0.0,0.013908635707114198,0.0,0.05,0.1,0.9494842853504906,0.04731425928968101,False,0.0,catboost,cmc
0.0,0.0,0.01375086129585395,0.0,0.0,0.05,0.9540119517787019,0.05293381671119586,False,0.0,catboost,cmc
0.0,0.0,0.021835812155729845,0.0,0.0,0.2,0.9544783211944875,0.016404531335657842,False,0.0,catboost,cmc
